"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img";"Маркировки на рулоне:"
"18261";"Sirpi";"Altagamma Vision";"Италия";"Лазурные, Васильковые, Синие";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Ромбы, Узор";"2500";"Рулон";"/upload/resize_cache/iblock/89a/480_458_240cd750bba9870f18aada2478b24840a/89ada8387ae382331227194e9b553e9d.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329664"" aria-describedby=""tooltip-329664"" title=""Влагоустои?чивые
"" data-title=""Влагоустои?чивые
"" />
<img src=""/images/icons/nanesenie-kleya-na-stenu.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329674"" aria-describedby=""tooltip-329674"" title=""Нанесение клея на стену
"" data-title=""Нанесение клея на стену
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"195034";"Portofino";"Porto Venere";"Италия";"Серебристые, Серые";"Флизелиновые";;"1, Метровые, Широкие";"10,05";"Под ткань";"13067";"Рулон";"/upload/resize_cache/iblock/42f/480_480_240cd750bba9870f18aada2478b24840a/42f5c4c2520b396bdba39a5998e6cc2a.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />"
"18274";"Sirpi";"Altagamma Vision";"Италия";"Кремовые, Ванильные, Песочные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под камень";"390";"Рулон";"/upload/resize_cache/iblock/f17/480_480_240cd750bba9870f18aada2478b24840a/f17e7bca17b48e5c0bd3727db75000e0.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329664"" aria-describedby=""tooltip-329664"" title=""Влагоустои?чивые
"" data-title=""Влагоустои?чивые
"" />
<img src=""/images/icons/nanesenie-kleya-na-stenu.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329674"" aria-describedby=""tooltip-329674"" title=""Нанесение клея на стену
"" data-title=""Нанесение клея на стену
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"2 MXG";"ProSpero";"Fine Mixage";"Италия";"Белые";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска, Штрихи";"4514";"Пог.м.";"/upload/resize_cache/iblock/cd3/480_480_240cd750bba9870f18aada2478b24840a/cd3751822fc6a5480810012645123a7d.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/otnositelno-vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329662"" aria-describedby=""tooltip-329662"" title=""Относительная влагоустои?чивость
"" data-title=""Относительная влагоустои?чивость
"" />"
"20 MXG";"ProSpero";"Fine Mixage";"Италия";"Жемчужные, Кремовые, Ванильные";"Текстильные";;"1, Метровые, Широкие";"1";"Штрихи";"2520";"Пог.м.";"/upload/resize_cache/iblock/2de/480_480_240cd750bba9870f18aada2478b24840a/2de6bd231612fbc7dea867b4860cb122.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/otnositelno-vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329662"" aria-describedby=""tooltip-329662"" title=""Относительная влагоустои?чивость
"" data-title=""Относительная влагоустои?чивость
"" />"
"21 MXG";"ProSpero";"Fine Mixage";"Италия";"Алые, Вишнёвые, Малиновые";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска";"11172";"Пог.м.";"/upload/resize_cache/iblock/366/480_480_240cd750bba9870f18aada2478b24840a/366bb583437b62c5885fec9ebe6c9dfd.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/otnositelno-vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329662"" aria-describedby=""tooltip-329662"" title=""Относительная влагоустои?чивость
"" data-title=""Относительная влагоустои?чивость
"" />"
"23021119";"Casadeco";"Equinoxe";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/75a/480_480_240cd750bba9870f18aada2478b24840a/75a0d561c55b8115c41f26fc8b8a7fc1.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />"
"2503";"Flocart";"Cosmia";"Бельгия";;;;;;;;"Рулон";"/upload/resize_cache/iblock/396/480_480_240cd750bba9870f18aada2478b24840a/39666040c1b37091cbefaabed67e8b0e.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />"
"3 ARM-A";"Arlin";"Artemisia";"Италия";;"Текстильные";;;;;;"Рулон";"/upload/resize_cache/iblock/99d/480_480_240cd750bba9870f18aada2478b24840a/99d9e18638364cf89535575b3b982353.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/otnositelno-vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329662"" aria-describedby=""tooltip-329662"" title=""Относительная влагоустои?чивость
"" data-title=""Относительная влагоустои?чивость
"" />"
"213641";"SANDERSON & MORRIS";"Emma Bridgewater Wallpaper";"Англия";"Лавандовые, Голубые";"Бумажные";;"0,52, Узкие";"10,05";"Листья, Растительность";"7224";"Рулон";"/upload/resize_cache/iblock/3d4/480_480_240cd750bba9870f18aada2478b24840a/3d4b76c58f3d6baedaca309cf3ca2c8c.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />"
"213618";"SANDERSON & MORRIS";"Emma Bridgewater Wallpaper";"Англия";"Лазурные, Синие, Васильковые";"Бумажные";;"0,52, Узкие";"10,05";"Горох";"7843";"Рулон";"/upload/resize_cache/iblock/781/480_480_240cd750bba9870f18aada2478b24840a/781f08e352026a36773973b72c7eb59b.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />"
"25 MXG";"ProSpero";"Fine Mixage";"Италия";"Серые, Серебристые";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска, Штрихи";"4032";"Пог.м.";"/upload/resize_cache/iblock/c81/480_480_240cd750bba9870f18aada2478b24840a/c81e74b2216bbb8f021154fdd402049c.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/otnositelno-vlagoustoichivie.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329662"" aria-describedby=""tooltip-329662"" title=""Относительная влагоустои?чивость
"" data-title=""Относительная влагоустои?чивость
"" />"
"310983";"Zoffany";"Quartz";"Англия";"Серебристые, Серые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Под плитку";"390";"Рулон";"/upload/resize_cache/iblock/939/480_480_240cd750bba9870f18aada2478b24840a/9396062842c6fe0335a5c186023f2ea8.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />
<img src=""/images/icons/nanesenie-kleya-na-oboi.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329673"" aria-describedby=""tooltip-329673"" title=""Нанесение клея на обои
"" data-title=""Нанесение клея на обои
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"310993";"Zoffany";"Quartz";"Англия";"Синие, Васильковые, Песочные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Геометрия, Звезды";"390";"Рулон";"/upload/resize_cache/iblock/db0/480_480_240cd750bba9870f18aada2478b24840a/db0931276bdaba42b061e61585f198c0.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />
<img src=""/images/icons/nanesenie-kleya-na-oboi.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329673"" aria-describedby=""tooltip-329673"" title=""Нанесение клея на обои
"" data-title=""Нанесение клея на обои
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"311005";"Zoffany";"Quartz";"Англия";"Серые, Голубые, Серебристые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/210/480_480_240cd750bba9870f18aada2478b24840a/210fe6deeb81ed81749e29a53dc593d1.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />
<img src=""/images/icons/nanesenie-kleya-na-oboi.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329673"" aria-describedby=""tooltip-329673"" title=""Нанесение клея на обои
"" data-title=""Нанесение клея на обои
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
"311006";"Zoffany";"Quartz";"Англия";"Ванильные, Бежевые, Жемчужные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Цветы";"390";"Рулон";"/upload/resize_cache/iblock/5b3/480_480_240cd750bba9870f18aada2478b24840a/5b3dd061215e9f07afce501af297b9fa.png";"<img src=""/images/icons/visokaya-svetoustoichivost.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329669"" aria-describedby=""tooltip-329669"" title=""Очень хорошая устои?чивость к свету
"" data-title=""Очень хорошая устои?чивость к свету
"" />
<img src=""/images/icons/akkuratnaya-vlajnaya-ochistka.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329663"" aria-describedby=""tooltip-329663"" title=""Аккуратная влажная очистка
"" data-title=""Аккуратная влажная очистка
"" />
<img src=""/images/icons/nanesenie-kleya-na-oboi.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329673"" aria-describedby=""tooltip-329673"" title=""Нанесение клея на обои
"" data-title=""Нанесение клея на обои
"" />
<img src=""/images/icons/udalenie-polosami-v-suhom-vide.svg"" data-tooltip="""" aria-haspopup=""true"" data-selector=""tooltip-329675"" aria-describedby=""tooltip-329675"" title=""Удаление полосами в сухом виду
"" data-title=""Удаление полосами в сухом виду
"" />"
