"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img"
"CY1502";"York";"Conservatory";"США";"Лавандовые, Жемчужные, Ванильные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Птицы, Штрихи";"1500";"Рулон";"/upload/resize_cache/iblock/a60/480_480_240cd750bba9870f18aada2478b24840a/a6047195a197c3d9061e6e759849716c.png"
"CY1500";"York";"Conservatory";"США";"Ванильные, Бежевые, Кремовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Птицы, Штрихи";"390";"Рулон";"/upload/resize_cache/iblock/42c/480_480_240cd750bba9870f18aada2478b24840a/42c42428053ed68235e42225a6f00a04.png"
"CY1509";"York";"Conservatory";"США";"Белые, Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Ромбы";"1500";"Рулон";"/upload/resize_cache/iblock/df6/480_480_240cd750bba9870f18aada2478b24840a/df696a83b4f08d8ed270b74beccbd436.png"
"CY1506";"York";"Conservatory";"США";"Синие, Жемчужные, Бежевые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Ромбы";"1500";"Рулон";"/upload/resize_cache/iblock/ee2/480_480_240cd750bba9870f18aada2478b24840a/ee2aaa442f4d4017a542a5a90585403e.png"
"CY1510";"York";"Conservatory";"США";"Бежевые, Ванильные, Песочные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Ромбы";"2500";"Рулон";"/upload/resize_cache/iblock/5fb/480_480_240cd750bba9870f18aada2478b24840a/5fb9d2b3f500076b577d390753eecd40.png"
"CY1507";"York";"Conservatory";"США";"Васильковые, Белые, Синие";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Ромбы";"1500";"Рулон";"/upload/resize_cache/iblock/11a/480_480_240cd750bba9870f18aada2478b24840a/11adf615b48770c8a25266f181c12510.png"
"CY1511";"York";"Conservatory";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Ромбы";"390";"Рулон";"/upload/resize_cache/iblock/36b/480_480_240cd750bba9870f18aada2478b24840a/36bcee10a72a9095ebd678ff1aae2171.png"
"CY1508";"York";"Conservatory";"США";"Песочные, Жемчужные, Кремовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Ромбы";"390";"Рулон";"/upload/resize_cache/iblock/0f1/480_480_240cd750bba9870f18aada2478b24840a/0f15423fc31e13bdb7b6416406e545b2.png"
"CY1515";"York";"Conservatory";"США";"Васильковые, Лазурные, Разноцветные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/47d/480_480_240cd750bba9870f18aada2478b24840a/47d1ad3f7e1860c07cc371c857adf3c1.png"
"CY1518";"York";"Conservatory";"США";"Красные, Вишнёвые, Салатовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/bf4/480_480_240cd750bba9870f18aada2478b24840a/bf483394cd069ed6de112e55b7bbbe24.png"
"CY1512";"York";"Conservatory";"США";"Лавандовые, Голубые, Вишнёвые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Ромбы";"390";"Рулон";"/upload/resize_cache/iblock/02f/480_480_240cd750bba9870f18aada2478b24840a/02f86132ff56ae1c13596f1c1b6c1a2f.png"
"CY1516";"York";"Conservatory";"США";"Болотные, Разноцветные, Зелёные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Растительность, Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/850/480_480_240cd750bba9870f18aada2478b24840a/850c9e1bb8749093cd7361a133506003.png"
"CY1514";"York";"Conservatory";"США";"Васильковые, Горчичные, Золотые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/558/480_480_240cd750bba9870f18aada2478b24840a/558ef97c38eec85f5f398a55aefd9e54.png"
"CY1519";"York";"Conservatory";"США";"Кремовые, Серые, Ванильные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/946/480_480_240cd750bba9870f18aada2478b24840a/946cd6681596a7f8283a79c740c44b1c.png"
"CY1521";"York";"Conservatory";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Клетка, Круги, Ромбы";"1500";"Рулон";"/upload/resize_cache/iblock/4b0/480_480_240cd750bba9870f18aada2478b24840a/4b019880650e3d980ef4b1cbfa3cccbc.png"
"CY1520";"York";"Conservatory";"США";"Алые, Разноцветные, Малиновые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Растительность, Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/93f/480_480_240cd750bba9870f18aada2478b24840a/93f8a495ab67d3de1d14b3e117568e16.png"
"CY1522";"York";"Conservatory";"США";"Жемчужные, Песочные, Ванильные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Клетка, Круги, Ромбы";"1500";"Рулон";"/upload/resize_cache/iblock/436/480_480_240cd750bba9870f18aada2478b24840a/4367f9436d7ba0b43e30bd557424a354.png"
"CY1523";"York";"Conservatory";"США";"Жемчужные, Песочные, Бежевые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Клетка, Круги, Ромбы";"390";"Рулон";"/upload/resize_cache/iblock/0d1/480_480_240cd750bba9870f18aada2478b24840a/0d123c989c0c5ad3198f91a868e15b3f.png"
"CY1524";"York";"Conservatory";"США";"Синие, Лазурные, Васильковые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Клетка, Круги, Ромбы";"390";"Рулон";"/upload/resize_cache/iblock/a2b/480_480_240cd750bba9870f18aada2478b24840a/a2b6207ee6d3c9e5ac2bd03284600f0e.png"
"CY1525";"York";"Conservatory";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Клетка, Круги, Ромбы";"390";"Рулон";"/upload/resize_cache/iblock/455/480_480_240cd750bba9870f18aada2478b24840a/455cf399c4b8d2a748d56693c70231c7.png"
"CY1529";"York";"Conservatory";"США";"Желтые, Лимонные, Горчичные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Решетка";"2500";"Рулон";"/upload/resize_cache/iblock/110/480_480_240cd750bba9870f18aada2478b24840a/110a64fe133ca455032d23f3e4d5fbfb.png"
"CY1531";"York";"Conservatory";"США";"Васильковые, Лазурные, Синие";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Решетка";"390";"Рулон";"/upload/resize_cache/iblock/543/480_480_240cd750bba9870f18aada2478b24840a/5433f9da6553a3dc56e2303a5b60e320.png"
"CY1530";"York";"Conservatory";"США";"Лавандовые, Голубые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Решетка";"2500";"Рулон";"/upload/resize_cache/iblock/c68/480_480_240cd750bba9870f18aada2478b24840a/c68a0cfb2b90322323a6ffbfef9ffc9e.png"
"CY1532";"York";"Conservatory";"США";"Песочные, Ванильные, Кремовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Решетка";"390";"Рулон";"/upload/resize_cache/iblock/498/480_480_240cd750bba9870f18aada2478b24840a/498b1faca4296c9980d9b55530f24fa9.png"
"CY1533";"York";"Conservatory";"США";"Ванильные, Жемчужные, Бежевые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Решетка";"390";"Рулон";"/upload/resize_cache/iblock/528/480_480_240cd750bba9870f18aada2478b24840a/528d580aece2e9ad6349a00cf3043910.png"
"CY1534";"York";"Conservatory";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Решетка";"390";"Рулон";"/upload/resize_cache/iblock/f91/480_480_240cd750bba9870f18aada2478b24840a/f91d93d37870fd2407d17f134a10b189.png"
"CY1536";"York";"Conservatory";"США";"Бордовые, Вишнёвые, Алые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Листья, Растительность";"390";"Рулон";"/upload/resize_cache/iblock/b45/480_480_240cd750bba9870f18aada2478b24840a/b456508a8ac5c64f8041ac7aa388a9b6.png"
"CY1535";"York";"Conservatory";"США";"Ванильные, Фиалковые, Жемчужные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Листья, Растительность";"1500";"Рулон";"/upload/resize_cache/iblock/452/480_480_240cd750bba9870f18aada2478b24840a/45287c7575622a5682a946fd404ab553.png"
"CY1537";"York";"Conservatory";"США";"Белые, Серебристые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Листья, Растительность";"390";"Рулон";"/upload/resize_cache/iblock/c69/480_480_240cd750bba9870f18aada2478b24840a/c695c87d1fb87740b7933766c4ecdef4.png"
"CY1538";"York";"Conservatory";"США";"Белые, Серебристые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Листья, Растительность";"390";"Рулон";"/upload/resize_cache/iblock/cb0/480_480_240cd750bba9870f18aada2478b24840a/cb023d53971a107e3ea8d09ea18b70e5.png"
"CY1539";"York";"Conservatory";"США";"Оливковые, Серые, Болотные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Листья, Растительность";"2500";"Рулон";"/upload/resize_cache/iblock/42c/480_480_240cd750bba9870f18aada2478b24840a/42cd8623504ea0edd2fbbd99f451f78f.png"
"CY1540";"York";"Conservatory";"США";"Бежевые, Голубые, Песочные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Листья, Растительность";"390";"Рулон";"/upload/resize_cache/iblock/449/480_480_240cd750bba9870f18aada2478b24840a/449de57496fd5a30269048e41035cda4.png"
"CY1541";"York";"Conservatory";"США";"Бордовые, Салатовые, Лимонные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Листья, Растительность, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/0ec/480_480_240cd750bba9870f18aada2478b24840a/0ecca7d1d32b95e5cda00e50381a8f40.png"
"CY1542";"York";"Conservatory";"США";"Салатовые, Красные, Алые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Листья, Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/200/480_480_240cd750bba9870f18aada2478b24840a/200a86dcafd8ad8dee69047b36120efd.png"
"CY1543";"York";"Conservatory";"США";"Ванильные, Песочные, Жемчужные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Листья, Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/fff/480_480_240cd750bba9870f18aada2478b24840a/fffb50f83076759f2cc46d2cbdb066f3.png"
"CY1544";"York";"Conservatory";"США";"Оливковые, Фисташковые, Болотные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Листья, Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/1ed/480_480_240cd750bba9870f18aada2478b24840a/1ed07aa3d3a35c18317a83a4ccfb604c.png"
"CY1545";"York";"Conservatory";"США";"Болотные, Салатовые, Оливковые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Листья, Растительность, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/19c/480_480_240cd750bba9870f18aada2478b24840a/19c5e68329732f04b6258ba174c1daad.png"
"CY1547";"York";"Conservatory";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Волны, Геометрия";"2500";"Рулон";"/upload/resize_cache/iblock/655/480_480_240cd750bba9870f18aada2478b24840a/65519d00337ea83a93ad6cfa1c15d591.png"
"CY1548";"York";"Conservatory";"США";"Малиновые, Красные, Бордовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Волны, Геометрия";"1500";"Рулон";"/upload/resize_cache/iblock/0e6/480_480_240cd750bba9870f18aada2478b24840a/0e625af1760a8c04febfab0eef15d607.png"
"CY1551";"York";"Conservatory";"США";"Голубые, Лавандовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Волны, Геометрия";"2500";"Рулон";"/upload/resize_cache/iblock/a45/480_480_240cd750bba9870f18aada2478b24840a/a45b40f89101f433de8c9442879486a1.png"
"CY1549";"York";"Conservatory";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Волны, Геометрия";"390";"Рулон";"/upload/resize_cache/iblock/50f/480_480_240cd750bba9870f18aada2478b24840a/50f14c7c084b50fc9722ff824f3f5843.png"
"CY1555";"York";"Conservatory";"США";"Терракотовые, Венге, Кофейные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Под ткань, Текстуры";"1500";"Рулон";"/upload/resize_cache/iblock/406/480_480_240cd750bba9870f18aada2478b24840a/406e264cf73410995de4e99c1fc11aa4.png"
"CY1550";"York";"Conservatory";"США";"Болотные, Зелёные, Фисташковые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Волны, Геометрия";"1500";"Рулон";"/upload/resize_cache/iblock/ded/480_480_240cd750bba9870f18aada2478b24840a/ded71b19db1b05f547973c7f722df20b.png"
"CY1556";"York";"Conservatory";"США";"Ванильные, Кремовые, Бежевые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Под ткань, Текстуры";"390";"Рулон";"/upload/resize_cache/iblock/102/480_480_240cd750bba9870f18aada2478b24840a/1021a0a9fae0d31518ef5322103907d2.png"
"CY1558";"York";"Conservatory";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Под ткань, Текстуры";"1500";"Рулон";"/upload/resize_cache/iblock/b77/480_480_240cd750bba9870f18aada2478b24840a/b7757975e3c5d2a3d64b5259a8501857.png"
"CY1559";"York";"Conservatory";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Под ткань, Текстуры";"390";"Рулон";"/upload/resize_cache/iblock/426/480_480_240cd750bba9870f18aada2478b24840a/426c29faaf3ef95375023a03c90377e1.png"
"CY1561";"York";"Conservatory";"США";"Оливковые, Салатовые, Зелёные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Под ткань, Текстуры";"390";"Рулон";"/upload/resize_cache/iblock/f45/480_480_240cd750bba9870f18aada2478b24840a/f45efe24bf526934f053359bc24eb5c7.png"
"CY1560";"York";"Conservatory";"США";"Серебристые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Под ткань, Текстуры";"390";"Рулон";"/upload/resize_cache/iblock/a57/480_480_240cd750bba9870f18aada2478b24840a/a579a315e82fba8a05b4a1d6390518b1.png"
"CY1557";"York";"Conservatory";"США";"Песочные, Кремовые, Ванильные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Под ткань, Текстуры";"2500";"Рулон";"/upload/resize_cache/iblock/295/480_480_240cd750bba9870f18aada2478b24840a/295b830c3b48700aa42b16ce74094b78.png"
"CY1565";"York";"Conservatory";"США";"Фисташковые, Зелёные, Салатовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Листья, Растительность";"2500";"Рулон";"/upload/resize_cache/iblock/7ce/480_480_240cd750bba9870f18aada2478b24840a/7ce70bf5e96c359956bf3755aa7aa618.png"
"CY1568";"York";"Conservatory";"США";"Серые, Черные, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Листья, Растительность";"390";"Рулон";"/upload/resize_cache/iblock/2ef/480_480_240cd750bba9870f18aada2478b24840a/2ef2749e3d7541c5441310071cb0b229.png"
"CY1567";"York";"Conservatory";"США";"Ванильные, Серые, Бежевые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Листья, Растительность";"390";"Рулон";"/upload/resize_cache/iblock/d94/480_480_240cd750bba9870f18aada2478b24840a/d94223a35248acf682c15106f15558eb.png"
"CY1566";"York";"Conservatory";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Листья, Растительность";"390";"Рулон";"/upload/resize_cache/iblock/0bf/480_480_240cd750bba9870f18aada2478b24840a/0bf872452a57b39c206e206314f59b00.png"
"CY1569";"York";"Conservatory";"США";"Серебристые, Морская волна, Бирюзовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Листья, Растительность";"390";"Рулон";"/upload/resize_cache/iblock/333/480_480_240cd750bba9870f18aada2478b24840a/3336252d3c78ff75e9628094c3578f7c.png"
"CY1576";"York";"Conservatory";"США";"Бирюзовые, Морская волна";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Горизонтальная полоска, Мелкая полоска, Небрежная полоска";"2500";"Рулон";"/upload/resize_cache/iblock/09f/480_480_240cd750bba9870f18aada2478b24840a/09f1d97cbdc66958858c5c5214d1ddef.png"
"CY1572";"York";"Conservatory";"США";"Серые, Серебристые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Горизонтальная полоска, Мелкая полоска, Небрежная полоска";"2500";"Рулон";"/upload/resize_cache/iblock/f89/480_480_240cd750bba9870f18aada2478b24840a/f8999679ef58d7e28f66b9600c65e334.png"
"CY1575";"York";"Conservatory";"США";"Морская волна, Бирюзовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Горизонтальная полоска, Мелкая полоска, Небрежная полоска";"1500";"Рулон";"/upload/resize_cache/iblock/6bb/480_480_240cd750bba9870f18aada2478b24840a/6bb2bb5fa993a3316b37ba713b0ca4cc.png"
"CY1573";"York";"Conservatory";"США";"Песочные, Кремовые, Ванильные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Горизонтальная полоска, Мелкая полоска, Небрежная полоска";"390";"Рулон";"/upload/resize_cache/iblock/f72/480_480_240cd750bba9870f18aada2478b24840a/f72ab13b3c5f602af7f18b31ab74d439.png"
"CY1571";"York";"Conservatory";"США";"Песочные, Ванильные, Бежевые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Геометрия, Горизонтальная полоска, Мелкая полоска, Небрежная полоска";"2500";"Рулон";"/upload/resize_cache/iblock/2d0/480_480_240cd750bba9870f18aada2478b24840a/2d02478b3ed4dec427307791ffdd57ce.png"
"CY1580";"York";"Conservatory";"США";"Ванильные, Лазурные, Жемчужные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Бабочки, Птицы, Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/1cf/480_480_240cd750bba9870f18aada2478b24840a/1cf8a78e70a06e6c8a6cdea34861876a.png"
"CY1585";"York";"Conservatory";"США";"Белые, Черные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Бабочки, Птицы, Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/952/480_480_240cd750bba9870f18aada2478b24840a/952921fb0383da9d7fb4cc65c6337801.png"
"CY1583";"York";"Conservatory";"США";"Песочные, Кремовые, Бежевые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Бабочки, Птицы, Растительность, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/1e3/480_480_240cd750bba9870f18aada2478b24840a/1e3a0d207ec7b68e28b37bc06fbff229.png"
"CY1582";"York";"Conservatory";"США";"Серые, Серебристые, Белые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Бабочки, Птицы, Растительность, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/0f3/480_480_240cd750bba9870f18aada2478b24840a/0f3c88f47a68024a378ae0bb5402704c.png"
"CY1584";"York";"Conservatory";"США";"Салатовые, Зелёные, Кремовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Бабочки, Птицы, Растительность, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/e32/480_480_240cd750bba9870f18aada2478b24840a/e32f54942bb8e9b2b67e113c9f25eac6.png"
"CY1586";"York";"Conservatory";"США";"Алые, Красные, Песочные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Бабочки, Птицы, Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/404/480_480_240cd750bba9870f18aada2478b24840a/40491fb453a01b642c8dc0093dcaa116.png"
"CZ2403";"York Designer Series";"Candice Olson Dream On";"США";"Бежевые, Бронзовые, Жемчужные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Абстракция, Под камень";"390";"Рулон";"/upload/resize_cache/iblock/cca/480_480_240cd750bba9870f18aada2478b24840a/cca2b775f28639c1215a34e6d456535b.png"
"CZ2402";"York Designer Series";"Candice Olson Dream On";"США";"Разноцветные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Абстракция, Под камень";"2500";"Рулон";"/upload/resize_cache/iblock/22a/480_480_240cd750bba9870f18aada2478b24840a/22ae8826b3311f7a6e1ad2d7b48f25f0.png"
"CY1587";"York";"Conservatory";"США";"Желтые, Лимонные, Горчичные";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Бабочки, Птицы, Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/225/480_480_240cd750bba9870f18aada2478b24840a/22502ed123850b5b8a2f608966033cda.png"
"CZ2403";"York Designer Series";"Candice Olson Modern Nature";"США";"Терракотовые, Кофейные, Ванильные";"Флизелиновые";;"0,68, Узкие";"8,23";"Круги, Под камень";"6790";"Рулон";"/upload/resize_cache/iblock/954/480_480_240cd750bba9870f18aada2478b24840a/954c930afdd13b03f501123bff8cdf66.png"
"CZ2402";"York Designer Series";"Candice Olson Modern Nature";"США";"Горчичные, Желтые, Жемчужные";"Флизелиновые";;"0,68, Узкие";"8,23";"Абстракция, Под камень";"6490";"Рулон";"/upload/resize_cache/iblock/157/480_480_240cd750bba9870f18aada2478b24840a/157a39acb9c03a7a3ba99d0ccb734a6c.png"
"CZ2404";"York Designer Series";"Candice Olson Dream On";"США";"Горчичные, Золотые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Абстракция, Под камень";"390";"Рулон";"/upload/resize_cache/iblock/f1d/480_480_240cd750bba9870f18aada2478b24840a/f1db35ba897e8f11db7c5b23d11f384a.png"
"CZ2404";"York Designer Series";"Candice Olson Modern Nature";"США";"Серебристые, Кремовые, Жемчужные";"Флизелиновые";;"0,68, Узкие";"8,23";"Абстракция, Под камень";"27140";"Рулон";"/upload/resize_cache/iblock/803/480_480_240cd750bba9870f18aada2478b24840a/80347334cf28994b65a957f4468c7c18.png"
"CZ2405";"York Designer Series";"Candice Olson Dream On";"США";"Песочные, Жемчужные, Кремовые";"Бумажные";"Бумага";"0,68, Узкие";"8,2";"Абстракция, Под камень";"390";"Рулон";"/upload/resize_cache/iblock/b68/480_480_240cd750bba9870f18aada2478b24840a/b68fbb36b191797e753484b15317caae.png"
"CZ2405";"York Designer Series";"Candice Olson Modern Nature";"США";"Бежевые, Золотые, Песочные";"Флизелиновые";;"0,68, Узкие";"8,23";"Абстракция, Под камень";"7240";"Рулон";"/upload/resize_cache/iblock/b44/480_480_240cd750bba9870f18aada2478b24840a/b4449160ddf02cf05dd1f99f815de5b5.png"
"CZ2408";"York Designer Series";"Candice Olson Modern Nature";"США";"Аквамариновые, Мятные";"Флизелиновые";;"0,68, Узкие";"8,23";"Однотонные";"5190";"Рулон";"/upload/resize_cache/iblock/ee9/480_480_240cd750bba9870f18aada2478b24840a/ee930429278e0418e24f93842284d0b1.png"
"CZ2409";"York Designer Series";"Candice Olson Modern Nature";"США";"Кремовые, Ванильные, Песочные";"Флизелиновые";;"0,68, Узкие";"8,23";"Однотонные";"6490";"Рулон";"/upload/resize_cache/iblock/437/480_480_240cd750bba9870f18aada2478b24840a/437063330dfae92bfc0d15eaab4c66bf.png"
"CZ2411";"York Designer Series";"Candice Olson Modern Nature";"США";"Ванильные, Жемчужные, Песочные";"Флизелиновые";;"0,68, Узкие";"8,23";"Однотонные";"12190";"Рулон";"/upload/resize_cache/iblock/b90/480_480_240cd750bba9870f18aada2478b24840a/b90bdeaba13ac34b095b50a9c5911dac.png"
"CZ2410";"York Designer Series";"Candice Olson Modern Nature";"США";"Золотые, Лимонные, Горчичные";"Флизелиновые";;"0,68, Узкие";"8,23";"Однотонные";"5530";"Рулон";"/upload/resize_cache/iblock/e35/480_480_240cd750bba9870f18aada2478b24840a/e35a9ee13046dd3e4bdf7f8bdc57f4ca.png"
"CZ2416";"York Designer Series";"Candice Olson Modern Nature";"США";"Ванильные, Кремовые, Жемчужные";"Флизелиновые";;"0,68, Узкие";"8,23";"Волны";"6490";"Рулон";"/upload/resize_cache/iblock/4bb/480_480_240cd750bba9870f18aada2478b24840a/4bb7b707b372b8471b170e54d3759ff9.png"
"CZ2417";"York Designer Series";"Candice Olson Modern Nature";"США";"Ванильные, Песочные, Кремовые";"Флизелиновые";;"0,68, Узкие";"8,23";"Волны";"12190";"Рулон";"/upload/resize_cache/iblock/280/480_480_240cd750bba9870f18aada2478b24840a/2803eb1368641f30fc0091ff7f053209.png"
"CZ2420";"York Designer Series";"Candice Olson Modern Nature";"США";"Бирюзовые, Морская волна";"Флизелиновые";;"0,68, Узкие";"8,23";"Волны";"23340";"Рулон";"/upload/resize_cache/iblock/cae/480_480_240cd750bba9870f18aada2478b24840a/cae9dcb0327174835326112ac8ceadb2.png"
"CZ2418";"York Designer Series";"Candice Olson Modern Nature";"США";"Ванильные, Кремовые, Жемчужные";"Флизелиновые";;"0,68, Узкие";"8,23";"Волны";"6790";"Рулон";"/upload/resize_cache/iblock/2b8/480_480_240cd750bba9870f18aada2478b24840a/2b87dece153f3e01bf5bb4bd7969bcac.png"
"CZ2419";"York Designer Series";"Candice Olson Modern Nature";"США";"Кофейные, Коричневые, Терракотовые";"Флизелиновые";;"0,68, Узкие";"8,23";"Волны";"4890";"Рулон";"/upload/resize_cache/iblock/f91/480_480_240cd750bba9870f18aada2478b24840a/f916a3b44943183510df752923c51851.png"
"CZ2424";"York Designer Series";"Candice Olson Modern Nature";"США";"Жемчужные, Кремовые, Васильковые";"Флизелиновые";;"0,68, Узкие";"8,23";"Вензеля, Восточные огурцы, Восточный орнамент, Орнамент, Узор";"6490";"Рулон";"/upload/resize_cache/iblock/b01/480_480_240cd750bba9870f18aada2478b24840a/b01b5108de2cea8b8557ce359cdd1865.png"
"CZ2425";"York Designer Series";"Candice Olson Modern Nature";"США";"Желтые, Зелёные, Золотые";"Флизелиновые";;"0,68, Узкие";"8,23";"Вензеля, Восточные огурцы, Восточный орнамент, Орнамент, Узор";"9240";"Рулон";"/upload/resize_cache/iblock/9fb/480_480_240cd750bba9870f18aada2478b24840a/9fb09fde5d6ac7eb852a75be61fb1c1d.png"
"CZ2427";"York Designer Series";"Candice Olson Modern Nature";"США";"Ванильные, Серебристые, Песочные";"Флизелиновые";;"0,68, Узкие";"8,23";"Вензеля, Восточные огурцы, Восточный орнамент, Орнамент, Узор";"27140";"Рулон";"/upload/resize_cache/iblock/ed1/480_480_240cd750bba9870f18aada2478b24840a/ed19da065fbc7291f6d2b7f56f4fe590.png"
"CZ2426";"York Designer Series";"Candice Olson Modern Nature";"США";"Песочные, Серебристые, Ванильные";"Флизелиновые";;"0,68, Узкие";"8,23";"Вензеля, Восточные огурцы, Восточный орнамент, Орнамент, Узор";"4790";"Рулон";"/upload/resize_cache/iblock/637/480_480_240cd750bba9870f18aada2478b24840a/63755d6c81644816b84dd2215d9a1fec.png"
"CZ2428";"York Designer Series";"Candice Olson Modern Nature";"США";"Жемчужные, Ванильные, Серебристые";"Флизелиновые";;"0,68, Узкие";"8,23";"Вензеля, Восточные огурцы, Восточный орнамент, Орнамент, Узор";"7140";"Рулон";"/upload/resize_cache/iblock/5c6/480_480_240cd750bba9870f18aada2478b24840a/5c6c872463efb9a2b79d16026a4d560e.png"
