"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img"
"471238";"Norwall";"EZ Contract 47";"Южная Корея";"Кофейные, Жемчужные, Бежевые";"Виниловые";"Тканная";"1,37";"1";"Под ткань";"980";"Пог.м.";"/upload/iblock/0fe/0fea9afb6b64986522f95e02ea82e1bd.png"
"471237";"Norwall";"EZ Contract 47";"Южная Корея";"Шоколадные, Коричневые, Кремовые";"Виниловые";"Тканная";"1,37";"1";"Под камень";"1100";"Пог.м.";"/upload/iblock/149/149739941b882021c4a3aeb5878e4ef6.png"
"471239";"Norwall";"EZ Contract 47";"Южная Корея";"Бежевые, Кремовые, Коричневые";"Виниловые";"Тканная";"1,37";"1";"Под ткань";"20390";"Пог.м.";"/upload/iblock/dd0/dd03591ae772df4a00866175c5380d0c.png"
"4712-3";"AdaWall";"Indigo";"Турция";"Болотные, Фисташковые, Оливковые";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"10";"Под штукатурку, Текстуры";"390";"Рулон";"/upload/iblock/b46/b4605752a2899a1ceeb752c9b7f7f772.png"
"471240";"Norwall";"EZ Contract 47";"Южная Корея";"Бронзовые, Жемчужные, Ванильные";"Виниловые";"Тканная";"1,37";"1";"Под камень";"980";"Пог.м.";"/upload/iblock/2bd/2bde970166e075030dbf8d9b34b9894d.png"
"471243";"Norwall";"EZ Contract 47";"Южная Корея";"Кремовые, Коричневые, Терракотовые";"Виниловые";"Тканная";"1,37";"1";"Вертикальная полоска, Мелкая полоска, Полоска";"1100";"Пог.м.";"/upload/iblock/473/473d7a35cb133376a9f7bbdebdb1649a.png"
"4712-4";"AdaWall";"Indigo";"Турция";"Серебристые, Серые";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"10";"Под штукатурку, Текстуры";"2500";"Рулон";"/upload/resize_cache/iblock/fe8/480_440_240cd750bba9870f18aada2478b24840a/fe8d84ff8ec352d6e5a0bf89bf1997a1.png"
"471241";"Norwall";"EZ Contract 47";"Южная Корея";"Жемчужные, Кремовые, Кофейные";"Виниловые";"Тканная";"1,37";"1";"Под ткань";"980";"Пог.м.";"/upload/iblock/055/05567876ffcdb3dc2b2d9c1bf99508d7.png"
"471242";"Norwall";"EZ Contract 47";"Южная Корея";"Кремовые, Шоколадные, Ванильные";"Виниловые";"Тканная";"1,37";"1";"Вертикальная полоска, Мелкая полоска, Полоска";"15340";"Пог.м.";"/upload/iblock/411/4115fe386099d533ffd07c2227000886.png"
"4712-5";"AdaWall";"Indigo";"Турция";"Терракотовые, Бронзовые, Венге";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"10";"Под штукатурку, Текстуры";"1500";"Рулон";"/upload/resize_cache/iblock/5d7/480_438_240cd750bba9870f18aada2478b24840a/5d753e90f002ac4cb84c6e66e2313766.png"
"4713-3";"AdaWall";"Indigo";"Турция";"Салатовые, Оливковые, Фисташковые";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"10";"Вертикальная полоска, Дамаск, Полоска";"390";"Рулон";"/upload/iblock/e77/e77c017ee96a425a7ebc12633f6ff254.png"
"4712-7";"AdaWall";"Indigo";"Турция";"Серые, Серебристые";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"10";"Под штукатурку, Текстуры";"2500";"Рулон";"/upload/resize_cache/iblock/b5f/480_440_240cd750bba9870f18aada2478b24840a/b5f27539a5a7617e4d4a03865b062dc7.png"
"4713-1";"AdaWall";"Indigo";"Турция";"Серебристые, Серые";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"10";"Вертикальная полоска, Дамаск, Полоска";"1500";"Рулон";"/upload/resize_cache/iblock/1a2/480_480_240cd750bba9870f18aada2478b24840a/1a20e0716ae6f0224433f79cbe2de924.png"
"4712-6";"AdaWall";"Indigo";"Турция";"Терракотовые, Венге, Кофейные";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"10";"Под штукатурку, Текстуры";"2500";"Рулон";"/upload/resize_cache/iblock/954/480_436_240cd750bba9870f18aada2478b24840a/95460fab1c8647f1684ed57220ed27c7.png"
"4713-2";"AdaWall";"Indigo";"Турция";"Кофейные, Терракотовые, Шоколадные";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"10";"Вертикальная полоска, Дамаск, Полоска";"1500";"Рулон";"/upload/iblock/7dd/7dd86549ded6aa6e3851b68570e96f8b.png"
"4714-3";"AdaWall";"Indigo";"Турция";"Фисташковые, Болотные, Серые";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"10";"Листья, Растительность";"1500";"Рулон";"/upload/iblock/581/58142ac25e475d084f822575eab2904a.jpg"
"4714-1";"AdaWall";"Indigo";"Турция";"Бежевые, Ванильные, Жемчужные";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"10";"Листья, Растительность";"1500";"Рулон";"/upload/resize_cache/iblock/2ff/480_480_240cd750bba9870f18aada2478b24840a/2ffe778ad6e538897841ec61dfabe034.jpg"
"4713-4";"AdaWall";"Indigo";"Турция";"Ванильные, Песочные, Бежевые";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"10";"Вертикальная полоска, Дамаск, Полоска";"1500";"Рулон";"/upload/resize_cache/iblock/bea/480_480_240cd750bba9870f18aada2478b24840a/bea4ed30aa2cd2c50fa7f1bac74baace.png"
"4713-5";"AdaWall";"Indigo";"Турция";"Терракотовые, Бронзовые, Кофейные";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"10";"Вертикальная полоска, Дамаск, Полоска";"390";"Рулон";"/upload/resize_cache/iblock/516/480_441_240cd750bba9870f18aada2478b24840a/516ee183a75d1368bbff1fe638eb7357.jpg"
"4714-2";"AdaWall";"Indigo";"Турция";"Серые, Ванильные, Жемчужные";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"10";"Листья, Растительность";"390";"Рулон";"/upload/resize_cache/iblock/a0f/480_480_240cd750bba9870f18aada2478b24840a/a0f7a4dea5c3171f3118524feba287fb.jpg"
"4714-4";"AdaWall";"Indigo";"Турция";"Салатовые, Болотные, Зелёные";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"10";"Листья, Растительность";"2500";"Рулон";"/upload/iblock/fba/fba03e66a3fa818503934c840a6529ad.jpg"
"47201";"Domus Parati (Limonta)";"Odea";"Италия";"Серые, Серебристые, Белые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань";"2500";"Рулон";"/upload/iblock/61c/61cb693942f6543e113f8fb33f17f6bf.png"
"4720 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Серые, Серебристые";"Металлическая пряжа";;"0,91";"1";"Под ткань";"9990";"Пог.м.";"/upload/resize_cache/iblock/621/480_419_240cd750bba9870f18aada2478b24840a/62157efb5bcdf12d6d98fa48c8d26971.jpg"
"4714-5";"AdaWall";"Indigo";"Турция";"Салатовые, Зелёные, Фисташковые";"Виниловые";"Бумага";"1,06, Метровые, Широкие";"10";"Листья, Растительность";"390";"Рулон";"/upload/iblock/b82/b82e6489709a32049b4ab14783c16f8b.png"
"47202";"Domus Parati (Limonta)";"Odea";"Италия";"Желтые, Песочные, Бежевые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань";"2500";"Рулон";"/upload/iblock/728/728f75260f441dbc817a727b8ce5f49f.png"
"47206";"Domus Parati (Limonta)";"Odea";"Италия";"Песочные, Кремовые, Жемчужные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань";"2500";"Рулон";"/upload/iblock/ced/cedf1edc1d34a6fd951f999eabfa4303.png"
"4720a1";"Print 4";"Donatello";"США";;;;;;;;"Рулон";"/upload/iblock/7f6/7f6b7d602b2aaf067d86173c41ae2f71.png"
"4720g1";"Print 4";"Donatello";"США";;;;;;;;"Рулон";"/upload/iblock/824/8240e5f4966055747125afb22c9759f8.png"
"4720kk1";"Print 4";"Donatello";"США";;;;;;;;"Рулон";"/upload/iblock/ee1/ee1fe2540f59dad7c4982f92d48739af.png"
"4720m1";"Print 4";"Donatello";"США";;;;;;;;"Рулон";"/upload/iblock/974/974404563b07366474839b2419ce3021.png"
"4720rr1";"Print 4";"Donatello";"США";;;;;;;;"Рулон";"/upload/iblock/4c4/4c41b5431ac16bf0a0f191d5939067b8.png"
"47203";"Domus Parati (Limonta)";"Odea";"Италия";"Бирюзовые, Серые, Морская волна";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань";"2500";"Рулон";"/upload/iblock/db7/db729b9fa62c34d77792b12603576749.png"
"47204";"Domus Parati (Limonta)";"Odea";"Италия";"Серые, Серебристые, Черные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань";"2500";"Рулон";"/upload/iblock/3ae/3ae5a3ad2a67106d1209925423f27c7c.png"
"47208";"Domus Parati (Limonta)";"Odea";"Италия";"Серебристые, Серые, Черные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань";"2500";"Рулон";"/upload/iblock/8ee/8ee9496f86b51dafd0e03282de1d4be1.png"
"47205";"Domus Parati (Limonta)";"Odea";"Италия";"Серые, Серебристые, Бордовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань";"2500";"Рулон";"/upload/iblock/6d3/6d3bf14ad81aca43b3bee93da48a1337.png"
"4720v1";"Print 4";"Donatello";"США";;;;;;;;"Рулон";"/upload/iblock/f44/f440bd5c375091b4b274f1c8bdb17eef.png"
"47211";"Domus Parati (Limonta)";"Odea";"Италия";"Серебристые, Белые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань";"2500";"Рулон";"/upload/iblock/94a/94a263a3595a8f7569b763d27ac7bcb8.png"
"4720yy1";"Print 4";"Donatello";"США";;;;;;;;"Рулон";"/upload/iblock/1c7/1c7693d703abb5c2fc1c0a0955dba71b.png"
"4721 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Бежевые, Жемчужные, Кремовые";"Металлическая пряжа";;"0,91";"1";"Под ткань";"7056";"Пог.м.";"/upload/resize_cache/iblock/ac6/480_480_240cd750bba9870f18aada2478b24840a/ac617b3232d57512fa48417043e3130f.jpg"
"47213";"Domus Parati (Limonta)";"Odea";"Италия";"Серые, Оливковые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань";"2500";"Рулон";"/upload/iblock/d45/d451bddd540133d8eba5b90af3ebde65.png"
"47216";"Domus Parati (Limonta)";"Odea";"Италия";"Песочные, Серые, Бежевые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань";"2500";"Рулон";"/upload/iblock/1b3/1b3205e0702c856c03cba90c82eae72e.png"
"47222";"Domus Parati (Limonta)";"Odea";"Италия";"Серые, Кремовые, Песочные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань";"2500";"Рулон";"/upload/iblock/53d/53db9dbdee759f8a683bbf345e6f1ef2.png"
"4723 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Венге, Шоколадные, Кофейные";"Металлическая пряжа";;"0,91";"1";"Под ткань";"7560";"Пог.м.";"/upload/resize_cache/iblock/296/480_480_240cd750bba9870f18aada2478b24840a/296ddd6a80dbb616a1bec4db00b17439.jpg"
"4730g1";"Print 4";"Donatello";"США";;;;;;;;"Рулон";"/upload/iblock/482/48249a08466531794c5b7b87c3577496.png"
"4730rr1";"Print 4";"Donatello";"США";;;;;;;;"Рулон";"/upload/iblock/9bf/9bf2c1db254def5a3c90498fd65fb353.png"
"4730m1";"Print 4";"Donatello";"США";;;;;;;;"Рулон";"/upload/iblock/0ab/0abbeffb186b7c0a6d43a3b76e8e282d.png"
"47231";"Domus Parati (Limonta)";"Odea";"Италия";"Серебристые, Кремовые, Ванильные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань";"2500";"Рулон";"/upload/iblock/609/60991ad61d520a1130c9331f2c8cfcc2.png"
"4730 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Коричневые, Венге, Шоколадные";"Текстильные";;"0,91";"1";"Под ткань";"6720";"Пог.м.";"/upload/resize_cache/iblock/c5d/480_480_240cd750bba9870f18aada2478b24840a/c5d79a4f94974f01aacb6b1ad19e2c6a.jpg"
"4740 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Серебристые, Серые";"Металлический шелк";;"0,91";"1";"Под ткань";"5990";"Пог.м.";"/upload/resize_cache/iblock/da3/480_480_240cd750bba9870f18aada2478b24840a/da36951933af32d97f239d4ae6b8df81.jpg"
"4731 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Серые, Серебристые";"Текстильные";;"0,91";"1";"Под ткань";"9990";"Пог.м.";"/upload/iblock/e95/e955ad8d880ddeea07dc85a303f55790.png"
"4732 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Терракотовые, Венге, Кофейные";"Текстильные";;"0,91";"1";"Под ткань";"7056";"Пог.м.";"/upload/iblock/d3d/d3d15e25aabbf0dfab6cfb0faf919ab9.png"
"4741 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Кофейные, Бронзовые, Коричневые";"Металлический шелк";;"0,91";"1";"Под ткань";"7056";"Пог.м.";"/upload/resize_cache/iblock/15c/480_480_240cd750bba9870f18aada2478b24840a/15c727b6cabb67c39ff9afde89ac183d.jpg"
"474138";"Rasch";"Mandalay";"Германия";"Жемчужные, Шоколадные, Бежевые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под кожу";"1820";"Рулон";"/upload/resize_cache/iblock/016/480_480_240cd750bba9870f18aada2478b24840a/016da7c0a1ddff2b7f1ed5ee5eb51113.png"
"474152";"Rasch";"Mandalay";"Германия";"Серые, Ванильные, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под кожу";"1820";"Рулон";"/upload/resize_cache/iblock/dca/480_480_240cd750bba9870f18aada2478b24840a/dca05819f5530e4e1705190f9b8bdf60.png"
"474145";"Rasch";"Mandalay";"Германия";"Лавандовые, Голубые, Серые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под кожу";"1820";"Рулон";"/upload/resize_cache/iblock/90b/480_480_240cd750bba9870f18aada2478b24840a/90b739510b2d7ccf22db9f20a0a11dd6.png"
"474169";"Rasch";"Mandalay";"Германия";"Серые, Голубые, Лавандовые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под кожу";"1820";"Рулон";"/upload/resize_cache/iblock/5c6/480_480_240cd750bba9870f18aada2478b24840a/5c6035a2e9e671aaf42aff54731b7eea.png"
"4760 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Коралловые, Оранжевые";"Сизаль";;"0,91";"1";"Под ткань";"6384";"Пог.м.";"/upload/resize_cache/iblock/96a/480_480_240cd750bba9870f18aada2478b24840a/96a2264422128bc2e9085ebd97a62d0e.jpg"
"4761 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Бежевые, Кремовые, Ванильные";"Сизаль";;"0,91";"1";"Под ткань";"5990";"Пог.м.";"/upload/resize_cache/iblock/941/480_480_240cd750bba9870f18aada2478b24840a/941472d78971d66718a8f88f92bfdbed.jpg"
"4762 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Лавандовые, Голубые";"Сизаль";;"0,91";"1";"Под ткань";"6384";"Пог.м.";"/upload/resize_cache/iblock/146/480_480_240cd750bba9870f18aada2478b24840a/146e852a758386d629903c444524f572.jpg"
"4763 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Белые, Кремовые, Жемчужные";"Натуральные обои";;"0,91";"1";"Бамбук, Под ткань, Рогожка";"14364";"Пог.м.";"/upload/iblock/c78/c788d22b79f8a6e6270b97cde948b6fa.png"
"4764 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Черные";"Сизаль";;"0,91";"1";"Под ткань";"10990";"Пог.м.";"/upload/iblock/e4b/e4b9af69466381a74fc0c23acdf830f9.png"
"4765 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Сиреневые, Фиалковые, Сливовые";"Сизаль";;"0,91";"1";"Под ткань";"7224";"Пог.м.";"/upload/resize_cache/iblock/5c6/480_480_240cd750bba9870f18aada2478b24840a/5c6c03777d3d7342682f12b227f87ee8.jpg"
"4766 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Бронзовые, Коричневые, Кофейные";"Сизаль";;"0,91";"1";"Под ткань";"10990";"Пог.м.";"/upload/iblock/c53/c53042783d84fae5798f06b708d43ac4.png"
"4767 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Бронзовые, Терракотовые, Кофейные";"Сизаль";;"0,91";"1";"Под ткань";"13188";"Пог.м.";"/upload/resize_cache/iblock/edb/480_480_240cd750bba9870f18aada2478b24840a/edb912aa079a8fc19daebc7af4f428d4.jpg"
"4769 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Жемчужные, Бежевые, Кремовые";"Сизаль";;"0,91";"1";"Под ткань";"5990";"Пог.м.";"/upload/resize_cache/iblock/a7a/480_480_240cd750bba9870f18aada2478b24840a/a7a147ec9af1853b6f36c9f9bf03726e.jpg"
"4768 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Черные";"Сизаль";;"0,91";"1";"Под ткань, Рогожка";"9990";"Пог.м.";"/upload/resize_cache/iblock/251/480_480_240cd750bba9870f18aada2478b24840a/25165aad02113111c299c4019a6d64c0.jpg"
"4770 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Синие, Васильковые, Лазурные";"Натуральные обои";;"0,91";"1";"Под ткань, Рогожка";"19990";"Пог.м.";"/upload/resize_cache/iblock/a2a/480_480_240cd750bba9870f18aada2478b24840a/a2af1a31cb7329987a4b2cfd2db63b90.jpg"
"4771 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Салатовые, Оливковые, Болотные";"Натуральные обои";;"0,91";"1";"Под ткань, Рогожка";"6384";"Пог.м.";"/upload/resize_cache/iblock/c25/480_480_240cd750bba9870f18aada2478b24840a/c25b214acbdbdb7143c3eef848afbb6b.jpg"
"477-11 5";"SandBerg";"Brunnsnas";"Швеция";"Кремовые, Болотные, Жемчужные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"8064";"Рулон";"/upload/resize_cache/iblock/5c0/480_480_240cd750bba9870f18aada2478b24840a/5c0c3dfe217ca643488a6c67e12e2613.png"
"4772 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Оранжевые, Коралловые";"Натуральные обои";;"0,91";"1";"Под ткань, Рогожка";"2100";"Пог.м.";"/upload/iblock/322/3221a9ecf79b57ba0b115dc1fa592583.png"
"477-21 5";"SandBerg";"Brunnsnas";"Швеция";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"8064";"Рулон";"/upload/resize_cache/iblock/821/480_480_240cd750bba9870f18aada2478b24840a/821b54aad6440a56e1c0cde31a80819a.png"
"4781-19";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3700";"Рулон";"/upload/resize_cache/iblock/cae/480_480_240cd750bba9870f18aada2478b24840a/caea23d1839cc567aca93c7b0e626f03.png"
"4781-26";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3700";"Рулон";"/upload/resize_cache/iblock/439/480_480_240cd750bba9870f18aada2478b24840a/4394b641f48f4597a2464d4a60d154e0.png"
"4780 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Салатовые, Фисташковые, Оливковые";"Натуральные обои";;"0,91";"1";"Под дерево, Под камень";"10752";"Пог.м.";"/upload/resize_cache/iblock/a6b/480_480_240cd750bba9870f18aada2478b24840a/a6b2d6cb2a04e6bdfd5c143e04108f61.jpg"
"4781-33";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3700";"Рулон";"/upload/resize_cache/iblock/adb/480_480_240cd750bba9870f18aada2478b24840a/adbd733b59e20a9e2af24be7f58bfd8e.png"
"4781-40";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3700";"Рулон";"/upload/resize_cache/iblock/c9f/480_480_240cd750bba9870f18aada2478b24840a/c9f74bacc260634163c18d5584d3a7fa.png"
"4781 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Голубые, Лавандовые";"Натуральные обои";;"0,91";"1";"Под дерево";"5990";"Пог.м.";"/upload/resize_cache/iblock/8c1/480_480_240cd750bba9870f18aada2478b24840a/8c1236ec33d49aa5fc1f7fe402be35fd.jpg"
"4781-57";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3700";"Рулон";"/upload/resize_cache/iblock/394/480_480_240cd750bba9870f18aada2478b24840a/39472dc0d54b41f829621e927cd91939.png"
"4782-01";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"4700";"Рулон";"/upload/resize_cache/iblock/fba/480_480_240cd750bba9870f18aada2478b24840a/fba049c37e59e319964e9f8c8fcfd363.png"
"4782-18";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"4700";"Рулон";"/upload/resize_cache/iblock/e54/480_480_240cd750bba9870f18aada2478b24840a/e54ab240da6df8e6095ad697a316ef2e.png"
"4782-25";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"4700";"Рулон";"/upload/resize_cache/iblock/5e8/480_480_240cd750bba9870f18aada2478b24840a/5e81ced11e60fc2e21c75442a0135e4f.png"
"4782-32";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"4700";"Рулон";"/upload/resize_cache/iblock/843/480_480_240cd750bba9870f18aada2478b24840a/8439e90da09621e0bda657629c715c35.png"
"4782-49";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"4700";"Рулон";"/upload/resize_cache/iblock/265/480_480_240cd750bba9870f18aada2478b24840a/265b63ab9bfcc558541f298bdd611421.png"
"4783-17";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"4700";"Рулон";"/upload/resize_cache/iblock/8cd/480_480_240cd750bba9870f18aada2478b24840a/8cd62df9d365cfdee88454e4bdfc4ad9.png"
"4782 JV";"Jannelli & Volpi (J&V)";"J&V 450 Natural";"Италия";"Серебристые, Серые, Белые";"Натуральные обои";;"0,91";"1";"Под дерево";"6720";"Пог.м.";"/upload/resize_cache/iblock/abf/480_480_240cd750bba9870f18aada2478b24840a/abf6951117b155cf0d3e00e51c8ee614.jpg"
"4783-24";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"4700";"Рулон";"/upload/resize_cache/iblock/c80/480_480_240cd750bba9870f18aada2478b24840a/c80972ccdea0ece63103eecfd6e11cf7.png"
"4783-31";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"4700";"Рулон";"/upload/resize_cache/iblock/a86/480_480_240cd750bba9870f18aada2478b24840a/a86183a89837199a74e393581262ded5.png"
"4784-16";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3200";"Рулон";"/upload/resize_cache/iblock/bd7/480_480_240cd750bba9870f18aada2478b24840a/bd7d2aea0044e8ab39177b1354622cb7.png"
"4783-48";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"4700";"Рулон";"/upload/resize_cache/iblock/178/480_480_240cd750bba9870f18aada2478b24840a/1784eb5461333b188f99076ead744594.png"
"4783-55";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"4700";"Рулон";"/upload/resize_cache/iblock/6fc/480_480_240cd750bba9870f18aada2478b24840a/6fc112813fd47723a30d25aa23aa1722.png"
"4784-09";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3200";"Рулон";"/upload/resize_cache/iblock/bd2/480_480_240cd750bba9870f18aada2478b24840a/bd2a544fdf7ace67da8176b9fcafd269.png"
"4784-23";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3200";"Рулон";"/upload/resize_cache/iblock/32c/480_480_240cd750bba9870f18aada2478b24840a/32c47ea0e4f361f17b72cefadfc9c306.png"
"4784-30";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3200";"Рулон";"/upload/resize_cache/iblock/2f9/480_480_240cd750bba9870f18aada2478b24840a/2f9ee20ba65f8385ccab4ebbf30876b4.png"
"4784-09";"Fuggerhaus";"Secret Garden";"Германия";"Серые, Розовые, Серебристые";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Под камень";"3200";"Рулон";"/upload/resize_cache/iblock/2bd/480_480_240cd750bba9870f18aada2478b24840a/2bdb1e50bf3bd99c71a8c877f7ead5e5.png"
"4784-23";"Fuggerhaus";"Secret Garden";"Германия";"Голубые, Лавандовые, Серые";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Однотонные";"3200";"Рулон";"/upload/resize_cache/iblock/cff/480_480_240cd750bba9870f18aada2478b24840a/cff2a6ae3d582e33523389c383d42538.png"
"4784-47";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3200";"Рулон";"/upload/resize_cache/iblock/c4f/480_480_240cd750bba9870f18aada2478b24840a/c4f4614a535ad7d3fef49f67375d63af.png"
"4784-16";"Fuggerhaus";"Secret Garden";"Германия";"Бронзовые, Серебристые, Кофейные";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Под камень";"3200";"Рулон";"/upload/resize_cache/iblock/d5d/480_480_240cd750bba9870f18aada2478b24840a/d5dee821ffa5347e359558585526f6a2.png"
"4784-54";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3200";"Рулон";"/upload/resize_cache/iblock/d0b/480_480_240cd750bba9870f18aada2478b24840a/d0bf3696fcff956e4c37d81371efb1c4.png"
"4784-61";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3200";"Рулон";"/upload/resize_cache/iblock/429/480_480_240cd750bba9870f18aada2478b24840a/429b8cf3eeb56f2fa71286dd33defe76.png"
"4784-30";"Fuggerhaus";"Secret Garden";"Германия";"Бронзовые, Венге, Кофейные";"Флизелиновые";"Флизелин";"0,52, Узкие";"10,05";"Под камень";"3200";"Рулон";"/upload/resize_cache/iblock/2f1/480_480_240cd750bba9870f18aada2478b24840a/2f1a2b54faa9f0d8a413bb0a20d40ff7.png"
"4784-78";"Fuggerhaus";"Ensemble";"Германия";;"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";;"3200";"Рулон";"/upload/resize_cache/iblock/896/480_480_240cd750bba9870f18aada2478b24840a/8965c5b8f90f3780da35a39252c56507.png"
