"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img"
"7005";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Растительность, Силуэты, Цветы";"1980";"Рулон";"/upload/resize_cache/iblock/fa1/480_480_240cd750bba9870f18aada2478b24840a/fa14f58bcfaeb1ec513819796da195b0.png"
"701 mila-green";"Khroma";"Best of";"Бельгия";;;;;;;;"Рулон";"/upload/iblock/f98/f98679b4496fda78d05a82f70b738102.png"
"70101";"Wallquest";"The Palais";"США";"Ванильные, Лиловые, Песочные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Дамаск, Растительность, Узор";"390";"Рулон";"/upload/resize_cache/iblock/0d1/480_480_240cd750bba9870f18aada2478b24840a/0d19b1332679fac4105f5ed268223f52.png"
"70101";"Aquarelle";"Mariola";"Германия";"Зелёные, Лиловые, Салатовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Розы, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/4c6/480_480_240cd750bba9870f18aada2478b24840a/4c6ffec63f2c7bc4c83be4bf070b3a28.png"
"70102";"Wallquest";"The Palais";"США";"Жемчужные, Голубые, Лавандовые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Дамаск, Растительность, Узор";"390";"Рулон";"/upload/resize_cache/iblock/80c/480_480_240cd750bba9870f18aada2478b24840a/80cbfc85de3be8b19f0faabe88570e40.png"
"70102";"Aquarelle";"Mariola";"Германия";"Бронзовые, Венге, Терракотовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Розы, Цветы";"3612";"Рулон";"/upload/resize_cache/iblock/314/480_480_240cd750bba9870f18aada2478b24840a/3144af8a02297de4b6d4921ac05fcc25.png"
"70103";"Aquarelle";"Mariola";"Германия";"Голубые, Оливковые, Болотные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Розы, Цветы";"3612";"Рулон";"/upload/resize_cache/iblock/991/480_480_240cd750bba9870f18aada2478b24840a/991b363c8c74792ac1704affe4b1a8e9.png"
"7010";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Песочные, Бежевые, Кремовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Листья, Растительность";"1980";"Рулон";"/upload/resize_cache/iblock/50c/480_480_240cd750bba9870f18aada2478b24840a/50c924954392fba20d4bdb1e23e9549e.png"
"70104";"Wallquest";"The Palais";"США";"Салатовые, Оливковые, Белые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Дамаск, Растительность, Узор";"390";"Рулон";"/upload/resize_cache/iblock/c55/480_480_240cd750bba9870f18aada2478b24840a/c552848f0770635ebb9f1b8e530cc1c0.png"
"701-06";"SandBerg";"Rand Skandinavian stripes";"Швеция";"Белые, Лавандовые, Голубые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"7056";"Рулон";"/upload/resize_cache/iblock/f2f/480_480_240cd750bba9870f18aada2478b24840a/f2f95903e37d4be9aba4fe79e81f4514.png"
"70111";"Aquarelle";"Mariola";"Германия";"Алые, Бордовые, Фисташковые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Цветы";"3612";"Рулон";"/upload/resize_cache/iblock/d83/480_480_240cd750bba9870f18aada2478b24840a/d83f1e74c7d2ef20007233713ad46ff4.png"
"70111";"Wallquest";"The Palais";"США";"Песочные, Ванильные, Кремовые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Дамаск, Растительность, Узор";"1500";"Рулон";"/upload/resize_cache/iblock/3b2/480_480_240cd750bba9870f18aada2478b24840a/3b24da4f910e69680959789d0d15d82a.png"
"70112";"Aquarelle";"Mariola";"Германия";"Лавандовые, Малиновые, Оливковые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Розы, Цветы";"3612";"Рулон";"/upload/resize_cache/iblock/1fe/480_480_240cd750bba9870f18aada2478b24840a/1fe40d4c258e1e948d820f3544f38df7.png"
"70114";"Aquarelle";"Mariola";"Германия";"Желтые, Оливковые, Болотные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Розы, Цветы";"3612";"Рулон";"/upload/resize_cache/iblock/f72/480_480_240cd750bba9870f18aada2478b24840a/f72c021cb8a7f29dda7314988c76d403.png"
"70113";"Aquarelle";"Mariola";"Германия";"Алые, Бордовые, Красные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Цветы";"3612";"Рулон";"/upload/resize_cache/iblock/c28/480_480_240cd750bba9870f18aada2478b24840a/c28f732646a229a9837bf355f7e26ee4.png"
"70115";"Aquarelle";"Mariola";"Германия";"Голубые, Лавандовые, Салатовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Розы, Цветы";"3612";"Рулон";"/upload/resize_cache/iblock/022/480_480_240cd750bba9870f18aada2478b24840a/0221e88ec1d6864cf0359a936481ff36.png"
"7011";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Жемчужные, Бежевые, Ванильные";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Волны, Растительность";"1980";"Рулон";"/upload/resize_cache/iblock/0d9/480_480_240cd750bba9870f18aada2478b24840a/0d94ffbfee580aacef9fafc11316c497.png"
"701-21";"SandBerg";"Rand Skandinavian stripes";"Швеция";"Серые, Серебристые, Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"7056";"Рулон";"/upload/resize_cache/iblock/207/480_480_240cd750bba9870f18aada2478b24840a/2071eee94d27b97e8622610bff774d7d.png"
"701-54";"SandBerg";"Rand Skandinavian stripes";"Швеция";"Бордовые, Малиновые, Алые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"7056";"Рулон";"/upload/resize_cache/iblock/7c9/480_480_240cd750bba9870f18aada2478b24840a/7c921e0649d482014128fa824de389c7.png"
"7015";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Голубые, Лавандовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Геометрия, Ромбы";"1980";"Рулон";"/upload/resize_cache/iblock/5f2/480_480_240cd750bba9870f18aada2478b24840a/5f23716fa1b06fb0548310027f2a8e4e.png"
"7013";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Геометрия, Ромбы";"1980";"Рулон";"/upload/resize_cache/iblock/795/480_480_240cd750bba9870f18aada2478b24840a/795c1d071a8c5129f1d30d2b3fdb9672.png"
"7012";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Растительность";"1980";"Рулон";"/upload/resize_cache/iblock/aa5/480_480_240cd750bba9870f18aada2478b24840a/aa5ec9c35b814fa28b0aaf844d5c000d.png"
"7014";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Песочные, Жемчужные, Кремовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Геометрия, Ромбы";"1980";"Рулон";"/upload/resize_cache/iblock/726/480_480_240cd750bba9870f18aada2478b24840a/726ffa0e8703d9813fe8a63e0a43fcf4.png"
"701609";"Rasch";"Sightseeing";"Германия";"Серебристые, Песочные, Жемчужные";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Восточный орнамент";"1415";"Рулон";"/upload/resize_cache/iblock/8f4/480_480_240cd750bba9870f18aada2478b24840a/8f46658deb0b9adcc1ef3e407c87b537.png"
"701647";"Rasch";"Sightseeing";"Германия";"Синие, Песочные, Жемчужные";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Восточный орнамент";"1415";"Рулон";"/upload/resize_cache/iblock/5e6/480_480_240cd750bba9870f18aada2478b24840a/5e6f10455318e848325d7e6b78a9f03a.png"
"701616";"Rasch";"Sightseeing";"Германия";"Голубые, Серые, Лавандовые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Восточный орнамент";"1415";"Рулон";"/upload/resize_cache/iblock/cb4/480_480_240cd750bba9870f18aada2478b24840a/cb48bcb033cbbdf5a52b9d147c4d051c.png"
"701623";"Rasch";"Sightseeing";"Германия";"Жемчужные, Кремовые, Бирюзовые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Восточный орнамент";"1415";"Рулон";"/upload/resize_cache/iblock/2b5/480_480_240cd750bba9870f18aada2478b24840a/2b5dfcadbb9928f2f1806482f1970c77.png"
"701630";"Rasch";"Sightseeing";"Германия";"Кремовые, Желтые, Золотые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Восточный орнамент";"1415";"Рулон";"/upload/resize_cache/iblock/619/480_480_240cd750bba9870f18aada2478b24840a/6195b1b7d71ef8bfb44ab5b4033a0662.png"
"701-66";"SandBerg";"Rand Skandinavian stripes";"Швеция";"Синие, Белые, Васильковые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"7056";"Рулон";"/upload/resize_cache/iblock/512/480_480_240cd750bba9870f18aada2478b24840a/51201fc466086cf2e688d4b000884833.png"
"7016";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Болотные, Фисташковые, Зелёные";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Геометрия, Ромбы, Узор";"1980";"Рулон";"/upload/resize_cache/iblock/e05/480_480_240cd750bba9870f18aada2478b24840a/e058f196a5926636b12ac9dd59be51d4.png"
"701715";"Rasch";"Sightseeing";"Германия";"Серые, Серебристые, Кремовые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Геометрия, Круги";"1310";"Рулон";"/upload/resize_cache/iblock/50f/480_480_240cd750bba9870f18aada2478b24840a/50f52bd5fbe23e2dbe2c2cb5802ec0e7.png"
"701722";"Rasch";"Sightseeing";"Германия";"Голубые, Лавандовые, Серебристые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Геометрия, Круги";"1310";"Рулон";"/upload/resize_cache/iblock/5e4/480_480_240cd750bba9870f18aada2478b24840a/5e4d6a755afbb9fa7dea379dc9f55e67.png"
"701708";"Rasch";"Sightseeing";"Германия";"Ванильные, Бежевые, Жемчужные";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Геометрия, Круги";"1310";"Рулон";"/upload/resize_cache/iblock/6b3/480_480_240cd750bba9870f18aada2478b24840a/6b3001bd3f705a1c7460fef5a2298d39.png"
"701739";"Rasch";"Sightseeing";"Германия";"Коричневые, Кофейные, Терракотовые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Геометрия, Круги";"1310";"Рулон";"/upload/resize_cache/iblock/2c3/480_480_240cd750bba9870f18aada2478b24840a/2c3a34061709f6e20fa6fba7d9bede76.png"
"7017";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Оранжевые, Коралловые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Геометрия, Ромбы";"1980";"Рулон";"/upload/resize_cache/iblock/ad7/480_480_240cd750bba9870f18aada2478b24840a/ad7b0ef3305b7da365e280d1bb677e99.png"
"701760";"Rasch";"Sightseeing";"Германия";"Зелёные, Морская волна, Салатовые";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Геометрия, Круги";"1310";"Рулон";"/upload/resize_cache/iblock/0c1/480_480_240cd750bba9870f18aada2478b24840a/0c1e001233e17aec3bca3d7b4b055e32.png"
"701753";"Rasch";"Sightseeing";"Германия";"Лазурные, Голубые, Синие";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Геометрия, Круги";"1310";"Рулон";"/upload/resize_cache/iblock/403/480_480_240cd750bba9870f18aada2478b24840a/403e4634fd075044a1d93f756df34913.png"
"701746";"Rasch";"Sightseeing";"Германия";"Бежевые, Жемчужные, Песочные";"Виниловые";"Флизелин";"0,53, Узкие";"10";"Геометрия, Круги";"1310";"Рулон";"/upload/resize_cache/iblock/a7a/480_480_240cd750bba9870f18aada2478b24840a/a7ab7628d4e96c3e2f8d63ec4aaa026c.png"
"7018";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Бежевые, Серебристые, Жемчужные";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Деревья, Растительность";"1980";"Рулон";"/upload/resize_cache/iblock/0a9/480_480_240cd750bba9870f18aada2478b24840a/0a9643b7aabbe358eb0cf2bc7c10c45f.png"
"701-91";"SandBerg";"Rand Skandinavian stripes";"Швеция";"Черные, Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Полоска";"7056";"Рулон";"/upload/resize_cache/iblock/49f/480_480_240cd750bba9870f18aada2478b24840a/49f86229092a8dd5cf193e42e8525bdb.png"
"702 mila-blue";"Khroma";"Best of";"Бельгия";;;;;;;;"Рулон";"/upload/iblock/782/782de17fbf9a5aef93da2660450da957.png"
"70204";"Wallquest";"The Palais";"США";"Разноцветные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Растительность, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/b6c/480_480_240cd750bba9870f18aada2478b24840a/b6cf28daabc8a3463f5d747ba7ec3a10.png"
"70201";"Wallquest";"The Palais";"США";"Разноцветные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Растительность, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/384/480_480_240cd750bba9870f18aada2478b24840a/384759494f079e4733f13528853b5e9f.png"
"702-04";"SandBerg";"Villa Dalaro";"Швеция";"Бежевые, Жемчужные, Кремовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Ромбы, Узор";"2500";"Рулон";"/upload/resize_cache/iblock/f72/480_480_240cd750bba9870f18aada2478b24840a/f72a4ce6ab5fbda4f808ca2efe1c78ff.png"
"7020";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Салатовые, Розовые, Лиловые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Деревья, Растительность";"1980";"Рулон";"/upload/resize_cache/iblock/7fe/480_480_240cd750bba9870f18aada2478b24840a/7fe0ef65d227b1250ca7e7b73129303f.png"
"7019";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Ванильные, Песочные, Бежевые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Деревья, Растительность";"1980";"Рулон";"/upload/resize_cache/iblock/42c/480_480_240cd750bba9870f18aada2478b24840a/42caae6a02b24f7467f2a264b63d4a16.png"
"7021";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Бежевые, Ванильные, Песочные";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Растительность, Силуэты, Цветы";"1980";"Рулон";"/upload/resize_cache/iblock/c9b/480_480_240cd750bba9870f18aada2478b24840a/c9b1b1de448cea8fe3e00e291bf89ed2.png"
"7022";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Лавандовые, Голубые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Растительность, Силуэты, Цветы";"1980";"Рулон";"/upload/resize_cache/iblock/7b8/480_480_240cd750bba9870f18aada2478b24840a/7b8f06abdb12cd41f3ea11fa3745887a.png"
"70211";"Wallquest";"The Palais";"США";"Разноцветные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Растительность, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/4e5/480_480_240cd750bba9870f18aada2478b24840a/4e54141a2c5714cffee47e4731f6bb96.png"
"702-21";"SandBerg";"Villa Dalaro";"Швеция";"Белые, Серебристые, Серые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Ромбы, Узор";"1500";"Рулон";"/upload/resize_cache/iblock/06e/480_480_240cd750bba9870f18aada2478b24840a/06e6d27b0f40d830ba46ffc27f358dfe.png"
"702-31";"SandBerg";"Villa Dalaro";"Швеция";"Песочные, Бежевые, Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Ромбы, Узор";"390";"Рулон";"/upload/resize_cache/iblock/f2c/480_480_240cd750bba9870f18aada2478b24840a/f2c5f9eb9a983793e11d7818377b77d7.png"
"7023";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Листья, Растительность";"1980";"Рулон";"/upload/resize_cache/iblock/91a/480_480_240cd750bba9870f18aada2478b24840a/91a23f209ab4a105fc1e46fc9bed38b3.png"
"7024";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Растительность";"1980";"Рулон";"/upload/resize_cache/iblock/a61/480_480_240cd750bba9870f18aada2478b24840a/a61ebee57ebbc3eec9843ae647a81f36.png"
"7026";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Горчичные, Лимонные, Желтые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Дамаск, Орнамент, Узор";"1980";"Рулон";"/upload/resize_cache/iblock/d30/480_480_240cd750bba9870f18aada2478b24840a/d30888593f0e7bf97291e54c84901a54.png"
"7025";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Дамаск, Узор, Цветы";"1980";"Рулон";"/upload/resize_cache/iblock/9bd/480_480_240cd750bba9870f18aada2478b24840a/9bdd48997299feb4e1ff5cb4f923883c.png"
"703 mila-black";"Khroma";"Best of";"Бельгия";;;;;;;;"Рулон";"/upload/iblock/235/235e254411fa079c86ef243f7bab8722.png"
"7029";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Геометрия, Узор";"1980";"Рулон";"/upload/resize_cache/iblock/355/480_480_240cd750bba9870f18aada2478b24840a/355ee975c3243ee8617fa1f0476f8a1d.png"
"70301";"Aquarelle";"Mariola";"Германия";"Белые, Жемчужные, Кремовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Восточный орнамент, Орнамент, Узор";"3612";"Рулон";"/upload/resize_cache/iblock/5cd/480_480_240cd750bba9870f18aada2478b24840a/5cd1a33978510b27c2ddf61ab8aed8a7.png"
"702-56";"SandBerg";"Villa Dalaro";"Швеция";"Голубые, Лавандовые, Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Ромбы, Узор";"2500";"Рулон";"/upload/resize_cache/iblock/f57/480_480_240cd750bba9870f18aada2478b24840a/f57452358b920a881cb8a0cbfa195069.png"
"7027";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Дамаск, Узор, Цветы";"1980";"Рулон";"/upload/resize_cache/iblock/960/480_480_240cd750bba9870f18aada2478b24840a/960a971667461a3e30e4b2ea00700bdc.png"
"7028";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Геометрия, Узор";"1980";"Рулон";"/upload/resize_cache/iblock/d4d/480_480_240cd750bba9870f18aada2478b24840a/d4dcb6ef28cf0935143fbccbe6c29bb9.png"
"70300";"Wallquest";"The Palais";"США";"Серые, Разноцветные, Серебристые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Растительность, Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/603/480_480_240cd750bba9870f18aada2478b24840a/60320be83eaafff0773cbf08fd4a9111.png"
"70302";"Wallquest";"The Palais";"США";"Голубые, Лавандовые, Разноцветные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/f60/480_480_240cd750bba9870f18aada2478b24840a/f605face794b0761e8a5daa0c35ce518.png"
"70303";"Aquarelle";"Mariola";"Германия";"Болотные, Зелёные, Фисташковые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Восточный орнамент, Орнамент, Узор";"3612";"Рулон";"/upload/resize_cache/iblock/fe1/480_480_240cd750bba9870f18aada2478b24840a/fe187fbe88db2c931e3f5da9c5c9be62.png"
"70304";"Wallquest";"The Palais";"США";"Разноцветные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Растительность, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/18a/480_480_240cd750bba9870f18aada2478b24840a/18a8d187fd160e8123a8b702478ca801.png"
"70304";"Aquarelle";"Mariola";"Германия";"Голубые, Белые, Лавандовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Восточный орнамент, Орнамент, Узор";"3612";"Рулон";"/upload/resize_cache/iblock/01d/480_480_240cd750bba9870f18aada2478b24840a/01d232da86e4dbecde23affa2de871e7.png"
"70306";"Aquarelle";"Mariola";"Германия";"Розовые, Лиловые, Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Восточный орнамент, Орнамент, Узор";"3612";"Рулон";"/upload/resize_cache/iblock/927/480_480_240cd750bba9870f18aada2478b24840a/92760992cc842e050a86c4bbd234e2de.png"
"70308";"Wallquest";"The Palais";"США";"Разноцветные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Растительность, Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/737/480_480_240cd750bba9870f18aada2478b24840a/737e697933e7d590e900c83bd72e9721.png"
"7030";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Геометрия, Узор";"1980";"Рулон";"/upload/resize_cache/iblock/9f0/480_480_240cd750bba9870f18aada2478b24840a/9f098f0a1bb397992188b905d8a02606.png"
"7032";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Кирпичи, Под кирпич";"1980";"Рулон";"/upload/resize_cache/iblock/9ef/480_480_240cd750bba9870f18aada2478b24840a/9ef8f8c442c3640259081e2e2f2d617b.png"
"703-08";"SandBerg";"Villa Dalaro";"Швеция";"Оливковые, Зелёные, Салатовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/bcd/480_480_240cd750bba9870f18aada2478b24840a/bcdb19a5960c580ac464385b87892144.png"
"703-11";"SandBerg";"Villa Dalaro";"Швеция";"Бежевые, Жемчужные, Песочные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань, Цветы";"2500";"Рулон";"/upload/resize_cache/iblock/886/480_480_240cd750bba9870f18aada2478b24840a/88604a2baeba512159e2c486ee49f3ad.png"
"7031";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Кирпичи, Под кирпич";"1980";"Рулон";"/upload/resize_cache/iblock/ad4/480_480_240cd750bba9870f18aada2478b24840a/ad477f84a99870ddb31a0c031163445a.png"
"703-56";"SandBerg";"Villa Dalaro";"Швеция";"Синие, Белые, Васильковые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Под ткань, Цветы";"390";"Рулон";"/upload/resize_cache/iblock/5f5/480_480_240cd750bba9870f18aada2478b24840a/5f5c7bec66eaa44a579847e63d855637.png"
"7035";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Бордовые, Красные, Алые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Звездочки, Звезды";"1980";"Рулон";"/upload/resize_cache/iblock/d6d/480_480_240cd750bba9870f18aada2478b24840a/d6d2f6d527786428a0f75f7adc58f9a2.png"
"7033";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Кирпичи, Под кирпич";"1980";"Рулон";"/upload/resize_cache/iblock/f88/480_480_240cd750bba9870f18aada2478b24840a/f889252b526384e42f6eb73a31fb26c0.png"
"7034";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Звездочки, Звезды";"1980";"Рулон";"/upload/resize_cache/iblock/f5b/480_480_240cd750bba9870f18aada2478b24840a/f5b9db354d2ce247cb6db41553a91478.png"
"704 mila-white";"Khroma";"Best of";"Бельгия";;;;;;;;"Рулон";"/upload/iblock/f62/f62d0c746e8be7742e58839eda680e1a.png"
"7036";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Черные";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Звездочки, Звезды";"1980";"Рулон";"/upload/resize_cache/iblock/4ab/480_480_240cd750bba9870f18aada2478b24840a/4ab0b462244b77704a9e57ded2bd97f2.png"
"7037";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Вертикальная полоска, Геометрия, Полоска";"1980";"Рулон";"/upload/resize_cache/iblock/118/480_480_240cd750bba9870f18aada2478b24840a/118a5b28cd66a40deca23494a9268641.png"
"7038";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Жемчужные, Песочные, Бежевые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Вертикальная полоска, Геометрия, Полоска";"1980";"Рулон";"/upload/resize_cache/iblock/c98/480_480_240cd750bba9870f18aada2478b24840a/c98fc5b8ae056b51d2f429c7d44e4a69.png"
"7039";"Eco Wallpaper";"Decorama EasyUp 16";"Швеция";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"11,2";"Вертикальная полоска, Геометрия, Полоска";"1980";"Рулон";"/upload/resize_cache/iblock/db3/480_480_240cd750bba9870f18aada2478b24840a/db36c591e2591cbbbca7c0c3a17afa07.png"
"70400";"Wallquest";"The Palais";"США";"Розовые, Белые, Лиловые";"Бумажные";"Бумага";"0,68, Узкие";"8,23";"Розы, Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/bf1/480_480_240cd750bba9870f18aada2478b24840a/bf1c64298837d77e396b0e5490311772.png"
"704-00";"SandBerg";"Villa Dalaro";"Швеция";"Жемчужные, Бежевые, Песочные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Под ткань, Полоска";"390";"Рулон";"/upload/resize_cache/iblock/fa4/480_480_240cd750bba9870f18aada2478b24840a/fa436c6836b59559dddbb65239cfba3a.png"
"70401";"Aquarelle";"Mariola";"Германия";"Лавандовые, Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Графика, Деревья, Природа, Сюжет";"3612";"Рулон";"/upload/resize_cache/iblock/4bd/480_480_240cd750bba9870f18aada2478b24840a/4bdf1e1ddac7fa01b33136657fd54d72.png"
"70402";"Aquarelle";"Mariola";"Германия";"Серебристые, Серые, Болотные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Графика, Деревья, Природа, Сюжет";"3612";"Рулон";"/upload/resize_cache/iblock/ace/480_480_240cd750bba9870f18aada2478b24840a/ace346b56f60cab47d721da013683955.png"
"70403";"Aquarelle";"Mariola";"Германия";"Песочные, Ванильные, Жемчужные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Графика, Деревья, Природа, Сюжет";"3612";"Рулон";"/upload/resize_cache/iblock/c52/480_480_240cd750bba9870f18aada2478b24840a/c520f091ee9fab2a0531ad986b2afb15.png"
